Unnamed: 0,Unnamed: 1,Unnamed: 2,,,,
Position,Track Name,Artist,Streams,URL,Date,Unique ID
094,SLOW DANCING IN THE DARK,Joji,2442536,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,02.20.20,02.20.20_094
095,Good News,Mac Miller,2438294,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,02.20.20,02.20.20_095
096,Take It Out On Me,Justin Bieber,2430287,https://open.spotify.com/track/39nTNk5MfyiiRupTwn1iyC,02.20.20,02.20.20_096
097,Señorita,Shawn Mendes,2416713,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,02.20.20,02.20.20_097
098,Physical,Dua Lipa,2406160,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,02.20.20,02.20.20_098
099,E.T.A.,Justin Bieber,2393312,https://open.spotify.com/track/6PzOPrXx8tJEqace76yrv2,02.20.20,02.20.20_099
100,What If I Told You That I Love You,Ali Gatie,2378208,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,02.20.20,02.20.20_100
101,EARFQUAKE,"Tyler, The Creator",2331830,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,02.20.20,02.20.20_101
102,Thug Love,A Boogie Wit da Hoodie,2321976,https://open.spotify.com/track/4MzhmCOgPB7xb87f1CXjlA,02.20.20,02.20.20_102
103,me & ur ghost,blackbear,2304284,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440,02.20.20,02.20.20_103
104,Rare,Selena Gomez,2303692,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,02.20.20,02.20.20_104
105,Murder On My Mind,YNW Melly,2303207,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,02.20.20,02.20.20_105
106,Baby (Lil Baby feat. DaBaby),Quality Control,2297636,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,02.20.20,02.20.20_106
107,Start Wit Me (feat. Gunna),Roddy Ricch,2295941,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,02.20.20,02.20.20_107
108,Stuck In A Dream (feat. Gunna),Lil Mosey,2275595,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ,02.20.20,02.20.20_108
109,Instant Destiny,Tame Impala,2259627,https://open.spotify.com/track/6WCXBUFa0z3l9DoOY3k5Xe,02.20.20,02.20.20_109
110,Camelot,NLE Choppa,2258699,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,02.20.20,02.20.20_110
111,Going Bad (feat. Drake),Meek Mill,2248002,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,02.20.20,02.20.20_111
112,Lost In Yesterday,Tame Impala,2246211,https://open.spotify.com/track/5JWPUEov2wlX7c0jhYZpeB,02.20.20,02.20.20_112
113,ocean eyes,Billie Eilish,2234238,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,02.20.20,02.20.20_113
114,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2229971,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,02.20.20,02.20.20_114
115,Jocelyn Flores,XXXTENTACION,2224019,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,02.20.20,02.20.20_115
116,Luv Is Art (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,2222671,https://open.spotify.com/track/0LVaWrTztFOuN7g7gcyLs8,02.20.20,02.20.20_116
117,Pop Out (feat. Lil Tjay),Polo G,2216342,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,02.20.20,02.20.20_117
118,Vete,Bad Bunny,2193749,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,02.20.20,02.20.20_118
119,Posthumous Forgiveness,Tame Impala,2179427,https://open.spotify.com/track/1KcOU0q9AMXV9xi4tSzzCc,02.20.20,02.20.20_119
120,SICKO MODE,Travis Scott,2177084,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,02.20.20,02.20.20_120
121,Maniac,Conan Gray,2172160,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,02.20.20,02.20.20_121
122,Hate Me (with Juice WRLD),Ellie Goulding,2162729,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,02.20.20,02.20.20_122
123,Yikes,Nicki Minaj,2160913,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5,02.20.20,02.20.20_123
124,That's What Love Is,Justin Bieber,2160382,https://open.spotify.com/track/2hLu8L8SNfCN4yKyPdX0h3,02.20.20,02.20.20_124
125,SAD!,XXXTENTACION,2129827,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,02.20.20,02.20.20_125
126,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2129268,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW,02.20.20,02.20.20_126
127,Heartless (feat. Morgan Wallen),Diplo,2105088,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,02.20.20,02.20.20_127
128,F.N,Lil Tjay,2081309,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu,02.20.20,02.20.20_128
129,Legends,Juice WRLD,2077950,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa,02.20.20,02.20.20_129
130,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2076931,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,02.20.20,02.20.20_130
131,I Fall Apart,Post Malone,2066032,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,02.20.20,02.20.20_131
132,rockstar (feat. 21 Savage),Post Malone,2061246,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,02.20.20,02.20.20_132
133,The London (feat. J. Cole & Travis Scott),Young Thug,2049388,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,02.20.20,02.20.20_133
134,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,2039167,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,02.20.20,02.20.20_134
135,Dior,Pop Smoke,2021971,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,02.20.20,02.20.20_135
136,At Least For Now,Justin Bieber,2018728,https://open.spotify.com/track/6VLkgf5YmLixsabdqiCVGU,02.20.20,02.20.20_136
137,I Don't Care (with Justin Bieber),Ed Sheeran,2017834,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,02.20.20,02.20.20_137
138,Is It True,Tame Impala,2000198,https://open.spotify.com/track/6RZmhpvukfyeSURhf4kZ0d,02.20.20,02.20.20_138
139,Broke In A Minute,Tory Lanez,1994200,https://open.spotify.com/track/2ZrAjMSmlbDIil0JaVgTHh,02.20.20,02.20.20_139
140,VALENTINO,24kGoldn,1991602,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,02.20.20,02.20.20_140
141,7 rings,Ariana Grande,1990371,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,02.20.20,02.20.20_141
142,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1988337,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,02.20.20,02.20.20_142
143,One Man Band,Old Dominion,1975620,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR,02.20.20,02.20.20_143
144,Beautiful Crazy,Luke Combs,1967744,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,02.20.20,02.20.20_144
145,Lose Control,MEDUZA,1942071,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,02.20.20,02.20.20_145
146,Whiskey Glasses,Morgan Wallen,1930119,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,02.20.20,02.20.20_146
147,Beautiful People (feat. Khalid),Ed Sheeran,1929813,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,02.20.20,02.20.20_147
148,Without Me,Halsey,1923910,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,02.20.20,02.20.20_148
149,Tomorrow's Dust,Tame Impala,1923808,https://open.spotify.com/track/666PdikRnUzdvjT9p5wWND,02.20.20,02.20.20_149
150,Enemies (feat. DaBaby),Post Malone,1910460,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,02.20.20,02.20.20_150
151,The Less I Know The Better,Tame Impala,1908742,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,02.20.20,02.20.20_151
152,Better Now,Post Malone,1906873,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,02.20.20,02.20.20_152
153,Lalala,Y2K,1901885,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,02.20.20,02.20.20_153
154,Lights Up,Harry Styles,1898061,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,02.20.20,02.20.20_154
155,Armed And Dangerous,Juice WRLD,1882471,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,02.20.20,02.20.20_155
156,Speechless,Dan + Shay,1876468,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,02.20.20,02.20.20_156
157,I Hope,Gabby Barrett,1875776,https://open.spotify.com/track/2Hc4t9N2nt37oO4sF9BynI,02.20.20,02.20.20_157
158,Sucker,Jonas Brothers,1873567,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,02.20.20,02.20.20_158
159,FML,Arizona Zervas,1868395,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,02.20.20,02.20.20_159
160,Lottery (Renegade),K CAMP,1864687,https://open.spotify.com/track/4dZTZbmJBCCofAExHwefda,02.20.20,02.20.20_160
161,On Track,Tame Impala,1864627,https://open.spotify.com/track/0IuE6FnXPCdZ8NLuuvJRhb,02.20.20,02.20.20_161
162,Death,Trippie Redd,1861342,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,02.20.20,02.20.20_162
163,Talk (feat. Disclosure),Khalid,1857077,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,02.20.20,02.20.20_163
164,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,1856180,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ,02.20.20,02.20.20_164
165,goosebumps,Travis Scott,1843338,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,02.20.20,02.20.20_165
166,No Judgement,Niall Horan,1842900,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK,02.20.20,02.20.20_166
167,Fuck Love (feat. Trippie Redd),XXXTENTACION,1842201,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,02.20.20,02.20.20_167
168,XO Tour Llif3,Lil Uzi Vert,1841040,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,02.20.20,02.20.20_168
169,Falling,Harry Styles,1834509,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,02.20.20,02.20.20_169
170,BEST ON EARTH (feat. BIA) - Bonus,Russ,1830859,https://open.spotify.com/track/0xKBkLcF71uUQeTA7FSu4A,02.20.20,02.20.20_170
171,How I Move (feat. Lil Baby),Flipp Dinero,1827352,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE,02.20.20,02.20.20_171
172,Eastside (with Halsey & Khalid),benny blanco,1825786,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,02.20.20,02.20.20_172
173,i love you,Billie Eilish,1810853,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,02.20.20,02.20.20_173
174,No Shame,5 Seconds of Summer,1809488,https://open.spotify.com/track/5JSVa5i6lFPoyOzK4gj0Ox,02.20.20,02.20.20_174
175,Cinderella Story,A Boogie Wit da Hoodie,1805908,https://open.spotify.com/track/18AIesWCXvIbXu8RqQw1E1,02.20.20,02.20.20_175
176,RITMO (Bad Boys For Life),Black Eyed Peas,1801996,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,02.20.20,02.20.20_176
177,Knocked Off,YoungBoy Never Broke Again,1799903,https://open.spotify.com/track/3a0Wh4w8gkib4KRfWGfG0P,02.20.20,02.20.20_177
178,Panini,Lil Nas X,1798990,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,02.20.20,02.20.20_178
179,You Need To Calm Down,Taylor Swift,1786865,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,02.20.20,02.20.20_179
180,Sanguine Paradise,Lil Uzi Vert,1785336,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,02.20.20,02.20.20_180
181,Say You Won't Let Go,James Arthur,1784274,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,02.20.20,02.20.20_181
182,Happier,Marshmello,1780792,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,02.20.20,02.20.20_182
183,Bang!,AJR,1779166,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn,02.20.20,02.20.20_183
184,Moonlight,XXXTENTACION,1778520,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,02.20.20,02.20.20_184
185,It's You,Ali Gatie,1772741,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,02.20.20,02.20.20_185
186,CITY OF ANGELS,24kGoldn,1770445,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,02.20.20,02.20.20_186
187,Juicy,Doja Cat,1766366,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,02.20.20,02.20.20_187
188,Old Town Road - Remix,Lil Nas X,1759937,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,02.20.20,02.20.20_188
189,bury a friend,Billie Eilish,1757823,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,02.20.20,02.20.20_189
190,Lean Wit Me,Juice WRLD,1745716,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,02.20.20,02.20.20_190
191,Never Seen the Rain,Tones And I,1743945,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,02.20.20,02.20.20_191
192,Yummy - Summer Walker Remix,Justin Bieber,1741324,https://open.spotify.com/track/2FBpJGt00G0h1q0RHuqaGO,02.20.20,02.20.20_192
193,Best Part (feat. Daniel Caesar),H.E.R.,1737229,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,02.20.20,02.20.20_193
194,Yes Indeed,Lil Baby,1727609,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,02.20.20,02.20.20_194
195,I.F.L.Y.,Bazzi,1719641,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,02.20.20,02.20.20_195
196,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,1704726,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464,02.20.20,02.20.20_196
197,Hot (feat. Gunna),Young Thug,1699067,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,02.20.20,02.20.20_197
198,DTB 4 Life,A Boogie Wit da Hoodie,1689668,https://open.spotify.com/track/4CXSzoyTD2MmedFArsSIUp,02.20.20,02.20.20_198
199,Better,Khalid,1679669,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,02.20.20,02.20.20_199
200,Into the Unknown,Idina Menzel,1674389,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,02.20.20,02.20.20_200
Position,Track Name,Artist,Streams,URL,Date,Unique ID
001,The Box,Roddy Ricch,15981992,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,02.27.20,02.27.20_001
002,After Hours,The Weeknd,10284660,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,02.27.20,02.27.20_002
003,Intentions (feat. Quavo),Justin Bieber,8800978,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,02.27.20,02.27.20_003
004,Blinding Lights,The Weeknd,8700003,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,02.27.20,02.27.20_004
005,Life Is Good (feat. Drake),Future,8568557,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,02.27.20,02.27.20_005
006,Blueberry Faygo,Lil Mosey,8111330,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,02.27.20,02.27.20_006
007,ROXANNE,Arizona Zervas,7283056,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,02.27.20,02.27.20_007
008,High Fashion (feat. Mustard),Roddy Ricch,6824444,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,02.27.20,02.27.20_008
009,Don't Start Now,Dua Lipa,6515970,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,02.27.20,02.27.20_009
010,Circles,Post Malone,6275245,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,02.27.20,02.27.20_010
011,Falling,Trevor Daniel,6214855,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,02.27.20,02.27.20_011
012,Say So,Doja Cat,6040728,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,02.27.20,02.27.20_012
013,Dance Monkey,Tones And I,5759272,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,02.27.20,02.27.20_013
014,WHATS POPPIN,Jack Harlow,5740264,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,02.27.20,02.27.20_014
015,No Time To Die,Billie Eilish,5614403,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,02.27.20,02.27.20_015
016,Godzilla (feat. Juice WRLD),Eminem,5552658,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,02.27.20,02.27.20_016
017,everything i wanted,Billie Eilish,5545262,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,02.27.20,02.27.20_017
018,BOP,DaBaby,5423041,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,02.27.20,02.27.20_018
019,Suicidal,YNW Melly,5327432,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,02.27.20,02.27.20_019
020,Adore You,Harry Styles,5136668,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,02.27.20,02.27.20_020
021,Ballin' (with Roddy Ricch),Mustard,5084084,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,02.27.20,02.27.20_021
022,Forever (feat. Post Malone & Clever),Justin Bieber,4887760,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,02.27.20,02.27.20_022
023,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,4730571,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,02.27.20,02.27.20_023
024,Sunday Best,Surfaces,4371743,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,02.27.20,02.27.20_024
025,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,4335706,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,02.27.20,02.27.20_025
026,Bandit (with YoungBoy Never Broke Again),Juice WRLD,4238666,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,02.27.20,02.27.20_026
027,OUT WEST (feat. Young Thug),JACKBOYS,4228799,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,02.27.20,02.27.20_027
028,Woah,Lil Baby,4215744,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,02.27.20,02.27.20_028
029,You should be sad,Halsey,4134200,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,02.27.20,02.27.20_029
030,Moral of the Story,Ashe,4129688,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,02.27.20,02.27.20_030
031,ON,BTS,4106614,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF,02.27.20,02.27.20_031
032,Yummy,Justin Bieber,4083442,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,02.27.20,02.27.20_032
033,Someone You Loved,Lewis Capaldi,4082096,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,02.27.20,02.27.20_033
034,My Oh My (feat. DaBaby),Camila Cabello,4063097,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,02.27.20,02.27.20_034
035,SUGAR,BROCKHAMPTON,4056221,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,02.27.20,02.27.20_035
036,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4025977,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,02.27.20,02.27.20_036
037,hot girl bummer,blackbear,3928349,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,02.27.20,02.27.20_037
038,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,3890025,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,02.27.20,02.27.20_038
039,ON (Feat. Sia),BTS,3825710,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ,02.27.20,02.27.20_039
040,death bed (coffee for your head),Powfu,3797417,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,02.27.20,02.27.20_040
041,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,3604284,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464,02.27.20,02.27.20_041
042,To Die For,Sam Smith,3598773,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx,02.27.20,02.27.20_042
043,Feel Me,Selena Gomez,3581695,https://open.spotify.com/track/6XXYdF6pJR1K3wKvuxmu7n,02.27.20,02.27.20_043
044,HIGHEST IN THE ROOM,Travis Scott,3469621,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,02.27.20,02.27.20_044
045,bad guy,Billie Eilish,3406669,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,02.27.20,02.27.20_045
046,Lucid Dreams,Juice WRLD,3367484,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,02.27.20,02.27.20_046
047,"10,000 Hours (with Justin Bieber)",Dan + Shay,3337749,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,02.27.20,02.27.20_047
048,Heartless,The Weeknd,3333510,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,02.27.20,02.27.20_048
049,Futsal Shuffle 2020,Lil Uzi Vert,3285836,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,02.27.20,02.27.20_049
050,Robbery,Juice WRLD,3258879,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,02.27.20,02.27.20_050
051,Tusa,KAROL G,3240736,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,02.27.20,02.27.20_051
052,VIBEZ,DaBaby,3203155,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,02.27.20,02.27.20_052
053,Ignorantes,Bad Bunny,3165234,https://open.spotify.com/track/3wYRLYuO1M88d8woWUIxct,02.27.20,02.27.20_053
054,GOODMORNINGTOKYO!,TOKYO’S REVENGE,3152613,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,02.27.20,02.27.20_054
055,Sum 2 Prove,Lil Baby,3148317,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz,02.27.20,02.27.20_055
056,Red Eye,YoungBoy Never Broke Again,3095714,https://open.spotify.com/track/3qHgGyJY4GpXNOK4WL4NSo,02.27.20,02.27.20_056
057,No Idea,Don Toliver,3053538,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,02.27.20,02.27.20_057
058,Know Your Worth,Khalid,2963648,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,02.27.20,02.27.20_058
059,CITY OF ANGELS,24kGoldn,2941875,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,02.27.20,02.27.20_059
060,Suge,DaBaby,2928703,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,02.27.20,02.27.20_060
061,Filter,BTS,2908987,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu,02.27.20,02.27.20_061
062,UGH!,BTS,2904858,https://open.spotify.com/track/1aKuG1GG76xPLUkjBbQo3W,02.27.20,02.27.20_062
063,Memories,Maroon 5,2884845,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,02.27.20,02.27.20_063
064,when the party's over,Billie Eilish,2843820,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,02.27.20,02.27.20_064
065,My Time,BTS,2841202,https://open.spotify.com/track/4vTgx6h4seHvkuFh84JXYP,02.27.20,02.27.20_065
066,Money In The Grave (Drake ft. Rick Ross),Drake,2812877,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,02.27.20,02.27.20_066
067,Dior,Pop Smoke,2771276,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,02.27.20,02.27.20_067
068,Louder than bombs,BTS,2714038,https://open.spotify.com/track/3op7HNwLli54MBjFGzIlZO,02.27.20,02.27.20_068
069,Black Swan,BTS,2707835,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ,02.27.20,02.27.20_069
070,ORANGE SODA,Baby Keem,2697353,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,02.27.20,02.27.20_070
071,Make No Sense,YoungBoy Never Broke Again,2673958,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,02.27.20,02.27.20_071
072,Goodbyes (Feat. Young Thug),Post Malone,2667063,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,02.27.20,02.27.20_072
073,Before You Go,Lewis Capaldi,2664855,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,02.27.20,02.27.20_073
074,MIDDLE CHILD,J. Cole,2657455,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,02.27.20,02.27.20_074
075,If the World Was Ending - feat. Julia Michaels,JP Saxe,2652765,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,02.27.20,02.27.20_075
076,What A Man Gotta Do,Jonas Brothers,2639624,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,02.27.20,02.27.20_076
077,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,2617579,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,02.27.20,02.27.20_077
078,Wow.,Post Malone,2615121,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,02.27.20,02.27.20_078
079,Ransom,Lil Tecca,2613658,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,02.27.20,02.27.20_079
080,All Girls Are The Same,Juice WRLD,2593143,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,02.27.20,02.27.20_080
081,Watermelon Sugar,Harry Styles,2578377,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,02.27.20,02.27.20_081
