Position,Track Name,Artist,Streams,URL,Date,Unique ID,Year,Month,Day,Full_Year,Reformatted_Date
163,The London (feat. J. Cole & Travis Scott),Young Thug,5079458,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,01.02.20,01.02.20_163,20,1,2,2020,20200102
164,Jocelyn Flores,XXXTENTACION,5067880,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,01.02.20,01.02.20_164,20,1,2,2020,20200102
165,Get You The Moon (feat. Snøw),Kina,5067714,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,01.02.20,01.02.20_165,20,1,2,2020,20200102
166,Takeaway,The Chainsmokers,5035904,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,01.02.20,01.02.20_166,20,1,2,2020,20200102
167,Can We Kiss Forever?,Kina,5034157,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne,01.02.20,01.02.20_167,20,1,2,2020,20200102
168,Wake Me Up,Avicii,5031074,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,01.02.20,01.02.20_168,20,1,2,2020,20200102
169,I Like Me Better,Lauv,5027238,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,01.02.20,01.02.20_169,20,1,2,2020,20200102
170,All Girls Are The Same,Juice WRLD,5022370,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,01.02.20,01.02.20_170,20,1,2,2020,20200102
171,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,5007648,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,01.02.20,01.02.20_171,20,1,2,2020,20200102
172,Let Me Down Slowly,Alec Benjamin,4992098,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,01.02.20,01.02.20_172,20,1,2,2020,20200102
173,"Alone, Pt. II",Alan Walker,4955994,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,01.02.20,01.02.20_173,20,1,2,2020,20200102
174,You Need To Calm Down,Taylor Swift,4905299,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,01.02.20,01.02.20_174,20,1,2,2020,20200102
175,Be Alright,Dean Lewis,4887023,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,01.02.20,01.02.20_175,20,1,2,2020,20200102
176,Pa' Olvidarme De Ella,Piso 21,4881894,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh,01.02.20,01.02.20_176,20,1,2,2020,20200102
177,Only Human,Jonas Brothers,4877745,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,01.02.20,01.02.20_177,20,1,2,2020,20200102
178,Old Town Road,Lil Nas X,4852004,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,01.02.20,01.02.20_178,20,1,2,2020,20200102
179,VALENTINO,24kGoldn,4849793,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q,01.02.20,01.02.20_179,20,1,2,2020,20200102
180,Something Just Like This,The Chainsmokers,4845843,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,01.02.20,01.02.20_180,20,1,2,2020,20200102
181,Thunder,Imagine Dragons,4789895,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,01.02.20,01.02.20_181,20,1,2,2020,20200102
182,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,4780310,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,01.02.20,01.02.20_182,20,1,2,2020,20200102
183,2002,Anne-Marie,4743162,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,01.02.20,01.02.20_183,20,1,2,2020,20200102
184,All of Me,John Legend,4734547,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,01.02.20,01.02.20_184,20,1,2,2020,20200102
185,Death,Trippie Redd,4720218,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y,01.02.20,01.02.20_185,20,1,2,2020,20200102
186,Post Malone (feat. RANI),Sam Feldt,4706229,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,01.02.20,01.02.20_186,20,1,2,2020,20200102
187,Let Me Know (I Wonder Why Freestyle),Juice WRLD,4701532,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx,01.02.20,01.02.20_187,20,1,2,2020,20200102
188,3 Nights,Dominic Fike,4688866,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,01.02.20,01.02.20_188,20,1,2,2020,20200102
189,Maniac,Conan Gray,4681587,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,01.02.20,01.02.20_189,20,1,2,2020,20200102
190,Ne reviens pas,Gradur,4676857,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH,01.02.20,01.02.20_190,20,1,2,2020,20200102
191,SLOW DANCING IN THE DARK,Joji,4672168,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,01.02.20,01.02.20_191,20,1,2,2020,20200102
192,Fantasía,Ozuna,4659704,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr,01.02.20,01.02.20_192,20,1,2,2020,20200102
193,Another One Bites The Dust - Remastered 2011,Queen,4655115,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,01.02.20,01.02.20_193,20,1,2,2020,20200102
194,wish you were gay,Billie Eilish,4650306,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,01.02.20,01.02.20_194,20,1,2,2020,20200102
195,New Rules,Dua Lipa,4630675,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,01.02.20,01.02.20_195,20,1,2,2020,20200102
196,Cheirosa - Ao Vivo,Jorge & Mateus,4623030,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,01.02.20,01.02.20_196,20,1,2,2020,20200102
197,Havana (feat. Young Thug),Camila Cabello,4620876,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,01.02.20,01.02.20_197,20,1,2,2020,20200102
198,Surtada - Remix Brega Funk,Dadá Boladão,4607385,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,01.02.20,01.02.20_198,20,1,2,2020,20200102
199,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,4595450,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0,01.02.20,01.02.20_199,20,1,2,2020,20200102
200,Going Bad (feat. Drake),Meek Mill,4551623,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,01.02.20,01.02.20_200,20,1,2,2020,20200102
1,Dance Monkey,Tones And I,50241241,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,01.09.20,01.09.20_001,20,1,9,2020,20200109
2,Yummy,Justin Bieber,36772939,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l,01.09.20,01.09.20_002,20,1,9,2020,20200109
3,ROXANNE,Arizona Zervas,33546219,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,01.09.20,01.09.20_003,20,1,9,2020,20200109
4,The Box,Roddy Ricch,32333490,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,01.09.20,01.09.20_004,20,1,9,2020,20200109
5,Tusa,KAROL G,29519007,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,01.09.20,01.09.20_005,20,1,9,2020,20200109
6,Blinding Lights,The Weeknd,29198353,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,01.09.20,01.09.20_006,20,1,9,2020,20200109
7,Falling,Trevor Daniel,28253241,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,01.09.20,01.09.20_007,20,1,9,2020,20200109
8,Don't Start Now,Dua Lipa,27338884,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,01.09.20,01.09.20_008,20,1,9,2020,20200109
9,Memories,Maroon 5,27008690,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,01.09.20,01.09.20_009,20,1,9,2020,20200109
10,Circles,Post Malone,26365136,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,01.09.20,01.09.20_010,20,1,9,2020,20200109
11,everything i wanted,Billie Eilish,23713150,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,01.09.20,01.09.20_011,20,1,9,2020,20200109
12,Señorita,Shawn Mendes,21757299,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,01.09.20,01.09.20_012,20,1,9,2020,20200109
13,RITMO (Bad Boys For Life),Black Eyed Peas,20528253,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,01.09.20,01.09.20_013,20,1,9,2020,20200109
14,Someone You Loved,Lewis Capaldi,19959201,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,01.09.20,01.09.20_014,20,1,9,2020,20200109
15,My Oh My (feat. DaBaby),Camila Cabello,19300578,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,01.09.20,01.09.20_015,20,1,9,2020,20200109
16,Adore You,Harry Styles,19186086,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,01.09.20,01.09.20_016,20,1,9,2020,20200109
17,bad guy,Billie Eilish,17816634,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,01.09.20,01.09.20_017,20,1,9,2020,20200109
18,Lose You To Love Me,Selena Gomez,17572597,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,01.09.20,01.09.20_018,20,1,9,2020,20200109
19,hot girl bummer,blackbear,16238889,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,01.09.20,01.09.20_019,20,1,9,2020,20200109
20,Ride It,Regard,15539132,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,01.09.20,01.09.20_020,20,1,9,2020,20200109
21,Watermelon Sugar,Harry Styles,15046960,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,01.09.20,01.09.20_021,20,1,9,2020,20200109
22,Vete,Bad Bunny,14566103,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,01.09.20,01.09.20_022,20,1,9,2020,20200109
23,BOP,DaBaby,14405376,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,01.09.20,01.09.20_023,20,1,9,2020,20200109
24,Before You Go,Lewis Capaldi,13868353,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,01.09.20,01.09.20_024,20,1,9,2020,20200109
25,HIGHEST IN THE ROOM,Travis Scott,13543851,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,01.09.20,01.09.20_025,20,1,9,2020,20200109
26,No Idea,Don Toliver,13518622,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,01.09.20,01.09.20_026,20,1,9,2020,20200109
27,Heartless,The Weeknd,13269565,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU,01.09.20,01.09.20_027,20,1,9,2020,20200109
28,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,13163070,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,01.09.20,01.09.20_028,20,1,9,2020,20200109
29,I Don't Care (with Justin Bieber),Ed Sheeran,12813311,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,01.09.20,01.09.20_029,20,1,9,2020,20200109
30,China,Anuel AA,12514282,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,01.09.20,01.09.20_030,20,1,9,2020,20200109
31,Bandit (with YoungBoy Never Broke Again),Juice WRLD,12474717,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,01.09.20,01.09.20_031,20,1,9,2020,20200109
32,Futsal Shuffle 2020,Lil Uzi Vert,11944895,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,01.09.20,01.09.20_032,20,1,9,2020,20200109
33,Fantasias,Rauw Alejandro,11762509,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,01.09.20,01.09.20_033,20,1,9,2020,20200109
34,Lose Control,MEDUZA,11755653,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,01.09.20,01.09.20_034,20,1,9,2020,20200109
35,Beautiful People (feat. Khalid),Ed Sheeran,11732877,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,01.09.20,01.09.20_035,20,1,9,2020,20200109
36,Lucid Dreams,Juice WRLD,11544388,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,01.09.20,01.09.20_036,20,1,9,2020,20200109
37,Ayy Macarena,Tyga,11467917,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,01.09.20,01.09.20_037,20,1,9,2020,20200109
38,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,11407061,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn,01.09.20,01.09.20_038,20,1,9,2020,20200109
39,How Do You Sleep?,Sam Smith,11167592,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,01.09.20,01.09.20_039,20,1,9,2020,20200109
40,Sigues Con El,Dímelo Flow,10960019,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,01.09.20,01.09.20_040,20,1,9,2020,20200109
41,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,10739494,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,01.09.20,01.09.20_041,20,1,9,2020,20200109
42,Ballin' (with Roddy Ricch),Mustard,10698504,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,01.09.20,01.09.20_042,20,1,9,2020,20200109
43,Hola - Remix,Dalex,10642027,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,01.09.20,01.09.20_043,20,1,9,2020,20200109
44,"10,000 Hours (with Justin Bieber)",Dan + Shay,10407472,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,01.09.20,01.09.20_044,20,1,9,2020,20200109
45,Suicidal,YNW Melly,10385449,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,01.09.20,01.09.20_045,20,1,9,2020,20200109
46,Trampoline (with ZAYN),SHAED,10185403,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,01.09.20,01.09.20_046,20,1,9,2020,20200109
47,7 rings,Ariana Grande,10083773,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,01.09.20,01.09.20_047,20,1,9,2020,20200109
48,LA CANCIÓN,J Balvin,9977833,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,01.09.20,01.09.20_048,20,1,9,2020,20200109
49,Lalala,Y2K,9728409,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,01.09.20,01.09.20_049,20,1,9,2020,20200109
50,Falling,Harry Styles,9315200,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,01.09.20,01.09.20_050,20,1,9,2020,20200109
51,Callaita,Bad Bunny,9303265,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,01.09.20,01.09.20_051,20,1,9,2020,20200109
52,Old Town Road - Remix,Lil Nas X,9218687,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,01.09.20,01.09.20_052,20,1,9,2020,20200109
53,Whine Up,Nicky Jam,9093921,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,01.09.20,01.09.20_053,20,1,9,2020,20200109
54,Goodbyes (Feat. Young Thug),Post Malone,9038139,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,01.09.20,01.09.20_054,20,1,9,2020,20200109
55,Say So,Doja Cat,8841919,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,01.09.20,01.09.20_055,20,1,9,2020,20200109
56,when the party's over,Billie Eilish,8826400,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,01.09.20,01.09.20_056,20,1,9,2020,20200109
57,No Me Conoce - Remix,Jhay Cortez,8749832,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,01.09.20,01.09.20_057,20,1,9,2020,20200109
58,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,8655809,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR,01.09.20,01.09.20_058,20,1,9,2020,20200109
59,Shallow,Lady Gaga,8603185,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,01.09.20,01.09.20_059,20,1,9,2020,20200109
60,lovely (with Khalid),Billie Eilish,8542781,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,01.09.20,01.09.20_060,20,1,9,2020,20200109
61,SUGAR,BROCKHAMPTON,8499350,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,01.09.20,01.09.20_061,20,1,9,2020,20200109
62,Ransom,Lil Tecca,8486965,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,01.09.20,01.09.20_062,20,1,9,2020,20200109
63,Roses - Imanbek Remix,SAINt JHN,8443934,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,01.09.20,01.09.20_063,20,1,9,2020,20200109
64,Adicto (with Anuel AA & Ozuna),Tainy,8395806,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,01.09.20,01.09.20_064,20,1,9,2020,20200109
65,If the World Was Ending - feat. Julia Michaels,JP Saxe,8344909,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,01.09.20,01.09.20_065,20,1,9,2020,20200109
66,Yellow Hearts,Ant Saunders,8344514,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl,01.09.20,01.09.20_066,20,1,9,2020,20200109
67,Que Tire Pa Lante,Daddy Yankee,8306643,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,01.09.20,01.09.20_067,20,1,9,2020,20200109
68,OUT WEST (feat. Young Thug),JACKBOYS,8242535,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,01.09.20,01.09.20_068,20,1,9,2020,20200109
69,Mean It,Lauv,8197020,https://open.spotify.com/track/5ACkb3CikcSZPF0h7FSZAp,01.09.20,01.09.20_069,20,1,9,2020,20200109
70,Lights Up,Harry Styles,8087034,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,01.09.20,01.09.20_070,20,1,9,2020,20200109
71,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,8064265,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd,01.09.20,01.09.20_071,20,1,9,2020,20200109
72,VIBEZ,DaBaby,8057221,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,01.09.20,01.09.20_072,20,1,9,2020,20200109
73,It's You,Ali Gatie,7909466,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,01.09.20,01.09.20_073,20,1,9,2020,20200109
74,Happier,Marshmello,7820470,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,01.09.20,01.09.20_074,20,1,9,2020,20200109
75,Psycho,Red Velvet,7646564,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,01.09.20,01.09.20_075,20,1,9,2020,20200109
76,Wow.,Post Malone,7503821,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,01.09.20,01.09.20_076,20,1,9,2020,20200109
77,July,Noah Cyrus,7320240,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,01.09.20,01.09.20_077,20,1,9,2020,20200109
78,Sucker,Jonas Brothers,7154165,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,01.09.20,01.09.20_078,20,1,9,2020,20200109
79,Robbery,Juice WRLD,7143762,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,01.09.20,01.09.20_079,20,1,9,2020,20200109
80,Aventura,Lunay,7119890,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,01.09.20,01.09.20_080,20,1,9,2020,20200109
81,Blanco,J Balvin,6965009,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,01.09.20,01.09.20_081,20,1,9,2020,20200109
82,Woah,Lil Baby,6924956,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F,01.09.20,01.09.20_082,20,1,9,2020,20200109
83,Up All Night,Khalid,6901879,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74,01.09.20,01.09.20_083,20,1,9,2020,20200109
84,Look At Her Now,Selena Gomez,6789448,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m,01.09.20,01.09.20_084,20,1,9,2020,20200109
85,Piece Of Your Heart,MEDUZA,6738632,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,01.09.20,01.09.20_085,20,1,9,2020,20200109
86,Graveyard,Halsey,6730248,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,01.09.20,01.09.20_086,20,1,9,2020,20200109
87,Indeciso,Reik,6722092,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,01.09.20,01.09.20_087,20,1,9,2020,20200109
88,Money In The Grave (Drake ft. Rick Ross),Drake,6718783,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,01.09.20,01.09.20_088,20,1,9,2020,20200109
89,rockstar (feat. 21 Savage),Post Malone,6691334,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,01.09.20,01.09.20_089,20,1,9,2020,20200109
90,Truth Hurts,Lizzo,6676887,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,01.09.20,01.09.20_090,20,1,9,2020,20200109
91,Without Me,Halsey,6609926,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,01.09.20,01.09.20_091,20,1,9,2020,20200109
92,Hate Me (with Juice WRLD),Ellie Goulding,6609716,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,01.09.20,01.09.20_092,20,1,9,2020,20200109
93,Bellaquita - Remix,Dalex,6593563,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,01.09.20,01.09.20_093,20,1,9,2020,20200109
94,Quizas,Rich Music LTD,6576938,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,01.09.20,01.09.20_094,20,1,9,2020,20200109
95,Shape of You,Ed Sheeran,6570888,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,01.09.20,01.09.20_095,20,1,9,2020,20200109
96,Bohemian Rhapsody - 2011 Mix,Queen,6562746,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,01.09.20,01.09.20_096,20,1,9,2020,20200109
97,"Alone, Pt. II",Alan Walker,6555359,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,01.09.20,01.09.20_097,20,1,9,2020,20200109
98,Believer,Imagine Dragons,6526295,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,01.09.20,01.09.20_098,20,1,9,2020,20200109
99,SICKO MODE,Travis Scott,6452450,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,01.09.20,01.09.20_099,20,1,9,2020,20200109
100,Sweet but Psycho,Ava Max,6344710,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,01.09.20,01.09.20_100,20,1,9,2020,20200109
101,Tutu,Camilo,6318081,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,01.09.20,01.09.20_101,20,1,9,2020,20200109
102,Into the Unknown,Idina Menzel,6304985,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,01.09.20,01.09.20_102,20,1,9,2020,20200109
103,"Yo x Ti, Tu x Mi",ROSALÍA,6290708,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,01.09.20,01.09.20_103,20,1,9,2020,20200109
104,Si Te Vas,Sech,6268936,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,01.09.20,01.09.20_104,20,1,9,2020,20200109
105,Dancing With A Stranger (with Normani),Sam Smith,6264493,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,01.09.20,01.09.20_105,20,1,9,2020,20200109
106,Liar,Camila Cabello,6209867,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA,01.09.20,01.09.20_106,20,1,9,2020,20200109
107,Family,The Chainsmokers,6145132,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL,01.09.20,01.09.20_107,20,1,9,2020,20200109
108,No Guidance (feat. Drake),Chris Brown,6133542,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,01.09.20,01.09.20_108,20,1,9,2020,20200109
109,"thank u, next",Ariana Grande,6093684,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,01.09.20,01.09.20_109,20,1,9,2020,20200109
110,Soltera - Remix,Lunay,6074917,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,01.09.20,01.09.20_110,20,1,9,2020,20200109
111,Nice To Meet Ya,Niall Horan,6054877,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H,01.09.20,01.09.20_111,20,1,9,2020,20200109
112,Girls Like You (feat. Cardi B),Maroon 5,6029714,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,01.09.20,01.09.20_112,20,1,9,2020,20200109
113,Suge,DaBaby,6026644,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,01.09.20,01.09.20_113,20,1,9,2020,20200109
114,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,5988561,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,01.09.20,01.09.20_114,20,1,9,2020,20200109
115,Never Seen the Rain,Tones And I,5965220,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,01.09.20,01.09.20_115,20,1,9,2020,20200109
116,bury a friend,Billie Eilish,5963315,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,01.09.20,01.09.20_116,20,1,9,2020,20200109
117,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,5962573,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,01.09.20,01.09.20_117,20,1,9,2020,20200109
118,Bruises,Lewis Capaldi,5956240,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,01.09.20,01.09.20_118,20,1,9,2020,20200109
119,SAD!,XXXTENTACION,5954818,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,01.09.20,01.09.20_119,20,1,9,2020,20200109
120,GANG GANG,JACKBOYS,5898484,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK,01.09.20,01.09.20_120,20,1,9,2020,20200109
121,Higher Love,Kygo,5897995,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,01.09.20,01.09.20_121,20,1,9,2020,20200109
122,Liberdade Provisória,Henrique & Juliano,5884589,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg,01.09.20,01.09.20_122,20,1,9,2020,20200109
123,Better Now,Post Malone,5835706,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,01.09.20,01.09.20_123,20,1,9,2020,20200109
124,Eastside (with Halsey & Khalid),benny blanco,5800843,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,01.09.20,01.09.20_124,20,1,9,2020,20200109
125,Con Altura,ROSALÍA,5798744,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,01.09.20,01.09.20_125,20,1,9,2020,20200109
126,ocean eyes,Billie Eilish,5786163,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,01.09.20,01.09.20_126,20,1,9,2020,20200109
127,High Hopes,Panic! At The Disco,5768634,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,01.09.20,01.09.20_127,20,1,9,2020,20200109
